REFERENCETIME,AIR_TEMPERATURE,PRECIPITATION,VISIBILITY,WIND_DIRECTION,WIND_SPEED
2017-03-13T17:00:00,5,0.0,41523,260,2.1
2017-03-13T17:30:00,4,0.0,41523,260,3.6
2017-03-13T18:00:00,4,0.07,27647,0,1.5
2017-03-13T18:30:00,3,0.07,27647,0,0.5
2017-03-13T19:00:00,4,0.0,15288,0,0.5
2017-03-13T19:30:00,3,0.0,15288,260,2.1
2017-03-13T20:00:00,3,0.0,7514,0,1.0
2017-03-13T20:30:00,3,0.0,7514,260,1.5
2017-03-13T21:00:00,3,0.11,6852,0,1.0
2017-03-13T21:30:00,3,0.11,6852,0,0.5
2017-03-13T22:00:00,3,0.02,20175,0,1.0
2017-03-13T22:30:00,3,0.02,20175,0,0.5
2017-03-13T23:00:00,4,0.02,50000,0,0.0
2017-03-13T23:30:00,6,0.02,50000,240,6.7
2017-03-14T00:00:00,6,0.0,50000,240,8.2
2017-03-14T00:30:00,6,0.0,50000,240,5.7
2017-03-14T01:00:00,5,0.0,34060,230,3.6
2017-03-14T01:30:00,5,0.0,34060,220,4.1
2017-03-14T02:00:00,4,0.03,34584,160,1.5
2017-03-14T02:30:00,4,0.03,34584,130,2.6
2017-03-14T03:00:00,4,0.02,29211,100,1.5
2017-03-14T03:30:00,3,0.02,29211,120,3.1
2017-03-14T04:00:00,4,0.0,50000,80,2.6
2017-03-14T04:30:00,6,0.0,50000,130,5.7
2017-03-14T05:00:00,6,0.03,50000,140,5.7
2017-03-14T05:30:00,6,0.03,50000,160,8.2
2017-03-14T06:00:00,6,0.0,50000,160,7.7
2017-03-14T06:30:00,6,0.0,50000,160,8.2
2017-03-14T07:00:00,6,0.12,43862,160,8.7
2017-03-14T07:30:00,6,0.12,43862,160,8.2
2017-03-14T08:00:00,7,0.0,50000,150,7.7
2017-03-14T08:30:00,7,0.0,50000,160,4.6
2017-03-14T09:00:00,7,0.0,50000,0,2.6
2017-03-14T09:30:00,7,0.0,50000,160,3.1
2017-03-14T10:00:00,7,0.17,13710,0,2.6
2017-03-14T10:30:00,7,0.17,13710,230,5.1
2017-03-14T12:00:00,5,0.36,50000,160,4.1
2017-03-14T12:30:00,5,0.36,50000,290,11.3
2017-03-14T13:00:00,4,0.21,33587,250,7.7
2017-03-14T13:30:00,5,0.21,33587,170,2.1
2017-03-14T14:00:00,5,0.0,48015,220,5.1
2017-03-14T14:30:00,5,0.0,48015,210,4.6
2017-03-14T15:00:00,7,0.0,41658,240,6.2
2017-03-14T15:30:00,7,0.0,41658,230,6.2
2017-03-14T16:00:00,6,0.0,24871,230,6.2
2017-03-14T16:30:00,6,0.0,24871,240,5.7
2017-03-14T17:00:00,5,0.05,47579,250,6.2
2017-03-14T17:30:00,5,0.05,47579,240,5.1
2017-03-14T18:00:00,5,0.08,50000,240,4.1
2017-03-14T18:30:00,4,0.08,50000,240,3.1
2017-03-14T19:00:00,4,0.0,50000,300,2.6
2017-03-14T19:30:00,4,0.0,50000,0,1.0
2017-03-14T20:00:00,5,0.0,44441,240,9.3
2017-03-14T20:30:00,5,0.0,44441,200,5.7
2017-03-14T21:00:00,5,0.0,17207,220,9.8
2017-03-14T21:30:00,5,0.0,17207,220,11.3
2017-03-14T22:00:00,5,1.8,4187,220,10.3
2017-03-14T22:30:00,3,1.8,4187,210,12.3
2017-03-14T23:00:00,3,1.72,10815,230,12.3
2017-03-14T23:30:00,3,1.72,10815,240,9.8
2017-03-15T00:00:00,4,1.68,3985,260,12.9
2017-03-15T01:00:00,5,0.06,23280,260,14.4
2017-03-15T02:00:00,4,0.45,24579,260,16.5
2017-03-15T03:00:00,4,0.71,10421,270,12.9
2017-03-15T03:30:00,4,0.71,10421,260,13.9
2017-03-15T04:00:00,4,0.37,8838,260,11.8
2017-03-15T04:30:00,4,0.37,8838,270,14.9
2017-03-15T05:00:00,4,0.01,12503,260,14.4
2017-03-15T05:30:00,4,0.01,12503,260,14.9
2017-03-15T06:00:00,4,0.6,6269,260,13.4
2017-03-15T06:30:00,4,0.6,6269,270,15.9
2017-03-15T07:00:00,3,1.05,8182,260,13.4
2017-03-15T07:30:00,4,1.05,8182,260,13.9
2017-03-15T08:00:00,4,0.65,11186,270,13.4
2017-03-15T08:30:00,4,0.65,11186,270,19.0
2017-03-15T09:00:00,4,0.0,12983,270,13.9
2017-03-15T09:30:00,5,0.0,12983,260,15.4
2017-03-15T10:00:00,5,0.02,16551,260,12.9
2017-03-15T10:30:00,5,0.02,16551,260,11.8
2017-03-15T11:00:00,6,0.19,18119,270,13.4
2017-03-15T11:30:00,5,0.19,18119,260,12.3
2017-03-15T12:00:00,5,0.0,15913,270,15.4
2017-03-15T12:30:00,4,0.0,15913,260,9.8
2017-03-15T13:00:00,5,0.4,21666,280,10.8
2017-03-15T13:30:00,5,0.4,21666,270,12.3
2017-03-15T14:00:00,4,0.07,33674,260,11.3
2017-03-15T14:30:00,4,0.07,33674,250,8.7
2017-03-15T15:00:00,4,0.0,49380,250,9.8
2017-03-15T15:30:00,4,0.0,49380,260,10.3
2017-03-15T16:00:00,3,0.7,50000,260,10.8
2017-03-15T16:30:00,3,0.7,50000,250,9.3
2017-03-15T17:00:00,3,0.0,40004,250,10.8
2017-03-15T17:30:00,3,0.0,40004,270,12.9
2017-03-15T18:00:00,3,0.96,9823,270,11.8
2017-03-15T18:30:00,3,0.96,9823,290,12.3
2017-03-15T19:00:00,3,0.0,26629,260,11.8
2017-03-15T19:30:00,3,0.0,26629,260,11.3
2017-03-15T20:00:00,2,0.41,25572,260,11.3
2017-03-15T20:30:00,3,0.41,25572,290,11.3
2017-03-15T21:00:00,4,0.0,21671,280,11.8
2017-03-15T21:30:00,4,0.0,21671,280,11.8
2017-03-15T22:00:00,4,0.03,26999,270,12.9
2017-03-15T22:30:00,4,0.03,26999,280,13.4
2017-03-15T23:00:00,3,0.0,24054,230,6.7
2017-03-15T23:30:00,3,0.0,24054,290,9.8
2017-03-16T00:00:00,2,0.41,19641,280,6.7
2017-03-16T00:30:00,2,0.41,19641,230,3.1
2017-03-16T01:00:00,3,0.0,7826,290,10.8
2017-03-16T01:30:00,2,0.0,7826,270,10.8
2017-03-16T02:00:00,2,0.09,28153,210,5.1
2017-03-16T04:00:00,2,0.0,29435,200,3.6
2017-03-16T04:30:00,2,0.0,29435,190,3.6
2017-03-16T05:00:00,2,0.0,46315,0,1.0
2017-03-16T05:30:00,2,0.0,46315,0,0.5
2017-03-16T06:00:00,2,0.0,16826,200,3.1
2017-03-16T06:30:00,2,0.0,16826,100,2.6
2017-03-16T07:00:00,1,0.01,35261,140,2.1
2017-03-16T07:30:00,2,0.01,35261,160,2.6
2017-03-16T08:00:00,1,0.03,27910,60,2.1
2017-03-16T08:30:00,1,0.03,27910,80,2.6
2017-03-16T09:00:00,3,0.04,50000,120,4.1
2017-03-16T09:30:00,3,0.04,50000,130,4.6
2017-03-16T10:00:00,3,0.0,50000,140,6.2
2017-03-16T10:30:00,4,0.0,50000,130,5.1
2017-03-16T11:00:00,4,0.05,50000,90,2.6
2017-03-16T11:30:00,4,0.05,50000,90,3.1
2017-03-16T12:00:00,5,0.03,50000,80,3.6
2017-03-16T12:30:00,5,0.03,50000,70,2.6
2017-03-16T13:00:00,6,0.0,47602,70,2.1
2017-03-16T13:30:00,6,0.0,47602,110,3.6
2017-03-16T14:00:00,6,0.0,50000,120,4.1
2017-03-16T14:30:00,7,0.0,50000,130,4.6
2017-03-16T15:00:00,8,0.01,50000,150,3.6
2017-03-16T15:30:00,8,0.01,50000,150,5.7
2017-03-16T16:00:00,8,0.0,50000,170,6.2
2017-03-16T16:30:00,8,0.0,50000,180,7.7
2017-03-16T17:00:00,8,0.01,50000,170,8.2
2017-03-16T17:30:00,8,0.01,50000,170,7.7
2017-03-16T18:00:00,8,0.0,50000,170,7.7
2017-03-16T18:30:00,8,0.0,50000,170,8.2
2017-03-16T19:00:00,8,0.03,50000,170,8.2
2017-03-16T19:30:00,8,0.03,50000,290,12.9
2017-03-16T20:00:00,5,0.78,36072,250,7.7
2017-03-16T20:30:00,5,0.78,36072,240,6.2
2017-03-16T21:00:00,5,0.01,30634,230,6.7
2017-03-16T21:30:00,5,0.01,30634,230,4.1
2017-03-16T22:00:00,4,0.05,50000,220,2.1
2017-03-16T22:30:00,4,0.05,50000,190,2.1
2017-03-16T23:00:00,4,0.02,50000,130,3.1
2017-03-16T23:30:00,3,0.02,50000,140,2.1
2017-03-17T00:00:00,3,0.0,50000,140,1.5
2017-03-17T00:30:00,2,0.0,50000,0,1.5
2017-03-17T01:00:00,1,0.0,46418,110,2.1
2017-03-17T03:00:00,1,0.0,50000,0,0.5
2017-03-17T04:00:00,1,0.0,50000,180,4.6
2017-03-17T04:30:00,2,0.0,50000,170,5.1
2017-03-17T05:00:00,3,0.0,50000,180,5.1
2017-03-17T05:30:00,3,0.0,50000,170,6.2
2017-03-17T06:00:00,3,0.05,50000,180,6.7
2017-03-17T06:30:00,4,0.05,50000,180,6.7
2017-03-17T07:00:00,4,0.0,50000,180,6.7
2017-03-17T07:30:00,4,0.0,50000,180,8.2
2017-03-17T08:00:00,5,0.07,50000,180,7.2
2017-03-17T08:30:00,4,0.07,50000,180,6.7
2017-03-17T09:00:00,5,0.03,50000,180,6.7
2017-03-17T09:30:00,5,0.03,50000,210,4.6
2017-03-17T10:00:00,5,0.0,45302,250,6.2
2017-03-17T10:30:00,4,0.0,45302,230,7.7
2017-03-17T11:00:00,3,0.44,16718,220,6.7
2017-03-17T11:30:00,4,0.44,16718,250,9.8
2017-03-17T12:00:00,4,0.0,29682,230,10.3
2017-03-17T12:30:00,5,0.0,29682,230,9.3
2017-03-17T13:00:00,5,0.42,9610,230,8.2
2017-03-17T13:30:00,5,0.42,9610,260,12.9
2017-03-17T14:00:00,5,0.76,25634,290,13.9
2017-03-17T14:30:00,4,0.76,25634,280,14.9
2017-03-17T15:00:00,5,0.28,18600,280,15.4
2017-03-17T15:30:00,5,0.28,18600,290,14.4
2017-03-17T16:00:00,4,0.38,22964,290,12.3
2017-03-17T16:30:00,3,0.38,22964,260,11.8
2017-03-17T17:00:00,3,0.11,6699,260,11.3
2017-03-17T17:30:00,2,0.11,6699,260,13.4
2017-03-17T18:00:00,2,0.23,17020,260,11.3
2017-03-17T18:30:00,1,0.23,17020,280,10.8
2017-03-17T19:00:00,1,0.6,13878,250,7.2
2017-03-17T19:30:00,2,0.6,13878,260,7.7
2017-03-17T20:00:00,2,0.02,7777,260,9.8
2017-03-17T20:30:00,2,0.02,7777,260,4.6
2017-03-17T21:00:00,2,0.0,35462,280,5.7
2017-03-17T21:30:00,2,0.0,35462,260,7.7
2017-03-17T22:00:00,2,0.0,47226,250,6.7
2017-03-17T22:30:00,2,0.0,47226,250,6.7
2017-03-17T23:00:00,2,0.06,47752,290,5.1
2017-03-17T23:30:00,2,0.06,47752,230,6.7
2017-03-18T00:00:00,1,0.93,2490,240,6.7
2017-03-18T00:30:00,1,0.93,2490,270,4.6
2017-03-18T01:00:00,1,0.15,8333,280,7.7
2017-03-18T02:00:00,1,0.11,47451,250,5.7
2017-03-18T03:00:00,0,0.0,50000,130,3.1
2017-03-18T04:00:00,0,0.35,1990,0,1.0
2017-03-18T04:30:00,-1,0.35,1990,0,0.0
2017-03-18T05:00:00,-1,0.21,3508,170,1.5
2017-03-18T05:30:00,-1,0.21,3508,250,2.1
2017-03-18T06:00:00,-1,0.13,8014,250,3.6
2017-03-18T06:30:00,0,0.13,8014,290,3.1
2017-03-18T07:00:00,0,0.13,5129,240,3.1
2017-03-18T07:30:00,-1,0.13,5129,250,2.1
2017-03-18T08:00:00,0,0.0,4629,240,2.1
2017-03-18T08:30:00,0,0.0,4629,230,2.6
2017-03-18T09:00:00,0,0.11,35847,240,2.6
2017-03-18T09:30:00,0,0.11,35847,200,1.5
2017-03-18T10:00:00,1,0.19,35135,260,3.1
2017-03-18T10:30:00,1,0.19,35135,280,3.6
2017-03-18T11:00:00,1,0.0,31710,290,4.6
2017-03-18T11:30:00,1,0.0,31710,290,5.1
2017-03-18T12:00:00,1,0.1,33756,300,5.1
2017-03-18T12:30:00,1,0.1,33756,270,7.2
2017-03-18T13:00:00,1,0.0,40315,260,7.2
2017-03-18T13:30:00,2,0.0,40315,250,7.2
2017-03-18T14:00:00,2,0.0,29832,250,8.2
2017-03-18T14:30:00,2,0.0,29832,270,8.2
2017-03-18T15:00:00,2,0.0,36168,280,10.3
2017-03-18T15:30:00,2,0.0,36168,270,9.8
2017-03-18T16:00:00,2,0.0,50000,290,9.8
2017-03-18T16:30:00,2,0.0,50000,300,7.2
2017-03-18T17:00:00,0,0.27,1403,340,6.7
2017-03-18T17:30:00,0,0.27,1403,300,4.6
2017-03-18T18:00:00,0,0.0,17335,280,3.1
2017-03-18T18:30:00,0,0.0,17335,0,1.0
2017-03-18T19:00:00,0,0.02,6862,0,1.5
2017-03-18T19:30:00,0,0.02,6862,0,0.0
2017-03-18T20:00:00,-1,0.04,50000,150,1.5
2017-03-18T20:30:00,-1,0.04,50000,180,1.5
2017-03-18T21:00:00,-1,0.0,50000,0,1.5
2017-03-18T21:30:00,-1,0.0,50000,0,1.5
2017-03-18T22:00:00,-2,0.14,50000,140,3.1
2017-03-18T22:30:00,-2,0.14,50000,130,2.6
2017-03-18T23:00:00,-2,0.0,43548,140,4.1
2017-03-18T23:30:00,-3,0.0,43548,130,3.6
2017-03-19T00:00:00,-3,0.03,47963,130,3.6
2017-03-19T00:30:00,-3,0.03,47963,140,3.1
2017-03-19T01:00:00,-3,0.0,50000,130,2.6
2017-03-19T01:30:00,-3,0.0,50000,140,2.6
2017-03-19T02:00:00,-4,0.02,50000,140,3.1
2017-03-19T02:30:00,-4,0.02,50000,130,2.6
2017-03-19T03:00:00,-4,0.01,50000,130,3.1
2017-03-19T03:30:00,-5,0.01,50000,0,1.5
2017-03-19T04:00:00,-4,0.05,50000,120,2.6
2017-03-19T04:30:00,-3,0.05,50000,80,2.1
2017-03-19T05:00:00,-3,0.0,50000,120,5.7
2017-03-19T05:30:00,-4,0.0,50000,120,5.7
2017-03-19T06:00:00,-3,0.1,50000,110,5.1
2017-03-19T06:30:00,-3,0.1,50000,120,3.1
2017-03-19T07:00:00,-2,0.0,50000,110,2.6
2017-03-19T07:30:00,-2,0.0,50000,100,4.6
2017-03-19T08:00:00,-2,0.03,47017,100,4.1
2017-03-19T08:30:00,0,0.03,47017,110,4.1
2017-03-19T09:00:00,0,0.0,47741,120,4.6
2017-03-19T09:30:00,0,0.0,47741,120,4.1
2017-03-19T10:00:00,1,0.16,36154,130,5.1
2017-03-19T10:30:00,1,0.16,36154,130,6.2
2017-03-19T11:00:00,1,0.0,41983,130,5.1
2017-03-19T11:30:00,1,0.0,41983,130,5.1
2017-03-19T12:00:00,2,0.01,38833,150,5.7
2017-03-19T12:30:00,2,0.01,38833,140,5.1
2017-03-19T13:00:00,3,0.0,47340,140,6.7
2017-03-19T13:30:00,3,0.0,47340,140,6.2
2017-03-19T14:00:00,4,0.0,49206,150,6.7
2017-03-19T14:30:00,4,0.0,49206,140,6.2
2017-03-19T15:00:00,4,0.06,50000,120,5.1
2017-03-19T15:30:00,4,0.06,50000,120,4.6
2017-03-19T16:00:00,4,0.01,50000,110,4.6
2017-03-19T16:30:00,4,0.01,50000,130,4.1
2017-03-19T17:00:00,4,0.01,50000,140,5.7
2017-03-19T17:30:00,3,0.01,50000,100,2.6
2017-03-19T18:00:00,3,0.0,50000,0,4.6
2017-03-19T18:30:00,3,0.0,50000,160,7.2
2017-03-19T19:00:00,3,0.0,50000,160,7.2
2017-03-19T19:30:00,3,0.0,50000,170,5.7
2017-03-19T20:00:00,3,0.0,50000,160,4.6
2017-03-19T20:30:00,3,0.0,50000,140,2.6
2017-03-19T21:00:00,3,0.0,50000,150,4.6
2017-03-19T21:30:00,3,0.0,50000,160,6.7
2017-03-19T22:00:00,3,0.05,50000,160,7.7
2017-03-19T22:30:00,3,0.05,50000,160,6.7
2017-03-19T23:00:00,3,0.01,50000,150,4.6
2017-03-19T23:30:00,3,0.01,50000,160,3.1
2017-03-20T00:00:00,3,0.0,50000,160,4.1
2017-03-20T01:00:00,3,0.0,50000,120,2.6
2017-03-20T02:00:00,3,0.04,50000,110,3.6
2017-03-20T03:00:00,3,0.0,50000,60,3.6
2017-03-20T04:00:00,4,0.01,50000,70,2.6
2017-03-20T04:30:00,3,0.01,50000,60,3.6
2017-03-20T05:00:00,3,0.02,50000,100,3.6
2017-03-20T05:30:00,3,0.02,50000,90,3.6
2017-03-20T06:00:00,3,0.0,50000,110,3.6
2017-03-20T06:30:00,3,0.0,50000,60,3.1
2017-03-20T07:00:00,4,0.01,43898,80,3.6
2017-03-20T07:30:00,4,0.01,43898,90,3.6
2017-03-20T08:00:00,4,0.04,50000,90,3.1
2017-03-20T08:30:00,5,0.04,50000,90,3.6
2017-03-20T09:00:00,5,0.0,50000,110,3.1
2017-03-20T09:30:00,6,0.0,50000,0,2.1
2017-03-20T10:00:00,6,0.0,50000,0,1.5
2017-03-20T10:30:00,6,0.0,50000,0,3.6
2017-03-20T11:00:00,6,0.02,48173,190,9.3
2017-03-20T11:30:00,7,0.02,48173,190,6.7
2017-03-20T12:00:00,7,0.0,38440,180,7.2
2017-03-20T12:30:00,8,0.0,38440,180,7.2
2017-03-20T13:00:00,8,0.0,41751,180,6.7
2017-03-20T13:30:00,8,0.0,41751,190,7.2
2017-03-20T14:00:00,9,0.03,43211,170,6.2
2017-03-20T14:30:00,9,0.03,43211,170,4.6
2017-03-20T15:00:00,9,0.0,40304,170,5.1
2017-03-20T15:30:00,9,0.0,40304,170,5.1
2017-03-20T16:00:00,8,0.14,50000,170,6.7
2017-03-20T16:30:00,7,0.14,50000,160,7.2
2017-03-20T17:00:00,7,0.0,50000,150,6.7
2017-03-20T17:30:00,7,0.0,50000,150,6.2
2017-03-20T18:00:00,6,0.0,50000,150,6.2
2017-03-20T18:30:00,6,0.0,50000,160,6.7
2017-03-20T19:00:00,6,0.03,50000,150,7.7
2017-03-20T19:30:00,5,0.03,50000,150,5.7
2017-03-20T20:00:00,5,0.03,50000,140,8.2
2017-03-20T20:30:00,5,0.03,50000,130,6.7
2017-03-20T21:00:00,5,0.0,50000,140,6.7
2017-03-20T21:30:00,5,0.0,50000,150,5.7
2017-03-20T22:00:00,5,0.04,50000,150,6.2
2017-03-20T22:30:00,5,0.04,50000,160,8.2
2017-03-20T23:00:00,5,0.03,50000,170,7.2
2017-03-20T23:30:00,5,0.03,50000,160,8.7
2017-03-21T00:00:00,5,0.0,50000,170,9.8
2017-03-21T00:30:00,6,0.0,50000,170,7.7
2017-03-21T01:00:00,6,0.02,50000,160,9.3
2017-03-21T01:30:00,6,0.02,50000,170,8.7
2017-03-21T03:00:00,6,0.0,50000,150,6.2
2017-03-21T03:30:00,5,0.0,50000,160,7.7
2017-03-21T04:00:00,5,0.03,50000,150,6.7
2017-03-21T04:30:00,5,0.03,50000,150,5.7
2017-03-21T05:00:00,5,0.0,50000,140,5.7
2017-03-21T05:30:00,5,0.0,50000,150,5.1
2017-03-21T06:00:00,5,0.03,50000,150,4.6
2017-03-21T06:30:00,5,0.03,50000,150,4.1
2017-03-21T07:00:00,5,0.03,50000,150,6.2
2017-03-21T07:30:00,6,0.03,50000,140,6.2
2017-03-21T08:00:00,6,0.01,40592,140,6.7
2017-03-21T08:30:00,6,0.01,40592,150,5.1
2017-03-21T09:00:00,7,0.0,37968,150,5.1
2017-03-21T09:30:00,7,0.0,37968,150,3.6
2017-03-21T10:00:00,7,0.12,48816,170,4.1
2017-03-21T10:30:00,7,0.12,48816,180,5.7
2017-03-21T11:00:00,7,0.0,44669,180,5.7
2017-03-21T11:30:00,7,0.0,44669,180,4.1
2017-03-21T12:00:00,8,0.02,50000,230,4.1
2017-03-21T12:30:00,8,0.02,50000,280,4.6
2017-03-21T13:00:00,7,0.04,50000,290,5.7
2017-03-21T13:30:00,7,0.04,50000,290,5.1
2017-03-21T14:00:00,7,0.02,43486,260,4.6
2017-03-21T14:30:00,7,0.02,43486,280,5.1
2017-03-21T15:00:00,6,0.0,50000,280,2.6
2017-03-21T15:30:00,6,0.0,50000,250,9.3
2017-03-21T16:00:00,6,0.0,44935,280,4.1
2017-03-21T16:30:00,6,0.0,44935,250,7.2
2017-03-21T17:00:00,6,0.0,50000,250,8.2
2017-03-21T17:30:00,5,0.0,50000,240,12.3
2017-03-21T18:00:00,4,0.0,50000,250,14.4
2017-03-21T18:30:00,4,0.0,50000,260,10.8
2017-03-21T19:00:00,4,0.09,50000,250,9.3
2017-03-21T19:30:00,4,0.09,50000,250,9.8
2017-03-21T20:00:00,3,0.0,30060,260,9.8
2017-03-21T20:30:00,3,0.0,30060,250,7.2
2017-03-21T21:00:00,3,0.01,42291,240,6.7
2017-03-21T21:30:00,3,0.01,42291,230,7.7
2017-03-21T22:00:00,3,0.01,43634,230,6.7
2017-03-21T22:30:00,3,0.01,43634,230,6.7
2017-03-21T23:00:00,3,0.0,48629,230,6.7
2017-03-21T23:30:00,3,0.0,48629,240,7.7
2017-03-22T00:00:00,2,0.0,50000,240,7.2
2017-03-22T01:00:00,2,0.1,50000,240,5.7
2017-03-22T03:00:00,1,0.0,50000,240,4.6
2017-03-22T04:00:00,1,0.0,50000,110,3.1
2017-03-22T04:30:00,2,0.0,50000,0,0.0
2017-03-22T05:00:00,3,0.0,50000,230,7.7
2017-03-22T05:30:00,3,0.0,50000,220,6.7
2017-03-22T06:00:00,2,0.06,47723,230,4.6
2017-03-22T06:30:00,2,0.06,47723,240,7.7
2017-03-22T07:00:00,2,0.16,50000,250,6.7
2017-03-22T07:30:00,2,0.16,50000,250,8.2
2017-03-22T08:00:00,3,0.06,49348,240,8.2
2017-03-22T08:30:00,3,0.06,49348,250,7.7
2017-03-22T09:00:00,3,0.4,21659,270,7.2
2017-03-22T09:30:00,3,0.4,21659,250,9.3
2017-03-22T10:00:00,3,0.0,19420,280,11.8
2017-03-22T10:30:00,3,0.0,19420,280,13.4
2017-03-22T11:00:00,3,0.51,28644,280,9.8
2017-03-22T11:30:00,4,0.51,28644,270,11.3
2017-03-22T12:00:00,3,0.29,13006,290,11.8
2017-03-22T12:30:00,3,0.29,13006,300,10.3
2017-03-22T13:00:00,3,0.0,27740,300,13.4
2017-03-22T13:30:00,3,0.0,27740,290,9.8
2017-03-22T14:00:00,2,0.12,15847,260,14.4
2017-03-22T14:30:00,3,0.12,15847,270,12.3
2017-03-22T15:00:00,3,0.14,277,270,12.3
2017-03-22T15:30:00,1,0.14,277,270,14.9
2017-03-22T16:00:00,1,0.03,29628,290,10.8
2017-03-22T16:30:00,2,0.03,29628,240,5.1
2017-03-22T17:00:00,2,0.0,25879,260,10.8
2017-03-22T17:30:00,2,0.0,25879,280,12.9
2017-03-22T18:00:00,2,0.23,500,260,10.8
2017-03-22T18:30:00,0,0.23,500,300,9.8
2017-03-22T19:00:00,0,0.65,5892,280,7.2
2017-03-22T19:30:00,0,0.65,5892,270,12.9
2017-03-22T20:00:00,0,0.06,28979,270,5.1
2017-03-22T20:30:00,0,0.06,28979,300,7.7
2017-03-22T21:00:00,0,0.61,13417,300,10.8
2017-03-22T21:30:00,-1,0.61,13417,260,7.7
2017-03-22T22:00:00,0,0.03,45335,230,7.7
2017-03-22T22:30:00,0,0.03,45335,230,6.7
2017-03-22T23:00:00,-1,0.0,45600,230,7.2
2017-03-22T23:30:00,0,0.0,45600,240,7.2
2017-03-23T00:00:00,0,0.01,49608,230,7.7
2017-03-23T01:00:00,0,0.0,50000,230,7.7
2017-03-23T02:30:00,0,0.02,13871,250,9.8
2017-03-23T03:00:00,-1,0.04,690,250,7.7
2017-03-23T04:00:00,0,0.28,4604,240,8.7
2017-03-23T04:30:00,0,0.28,4604,250,5.1
2017-03-23T05:00:00,0,0.0,7973,280,12.3
2017-03-23T05:30:00,0,0.0,7973,280,12.3
2017-03-23T06:00:00,0,0.08,23244,260,10.8
2017-03-23T06:30:00,0,0.08,23244,240,8.2
2017-03-23T07:00:00,0,0.02,558,270,9.3
2017-03-23T07:30:00,-1,0.02,558,240,8.2
2017-03-23T08:00:00,-1,0.1,2513,250,9.8
2017-03-23T08:30:00,-1,0.1,2513,250,9.3
2017-03-23T09:00:00,-1,0.08,484,270,8.7
2017-03-23T09:30:00,-1,0.08,484,240,8.7
2017-03-23T10:00:00,-1,0.37,4426,240,6.7
2017-03-23T10:30:00,0,0.37,4426,250,6.7
2017-03-23T11:00:00,0,0.21,10732,290,7.7
2017-03-23T11:30:00,0,0.21,10732,320,9.8
2017-03-23T12:00:00,1,0.0,28077,270,10.3
2017-03-23T12:30:00,0,0.0,28077,280,10.8
2017-03-23T13:00:00,1,0.01,27318,270,10.8
2017-03-23T13:30:00,1,0.01,27318,260,9.3
2017-03-23T14:00:00,0,0.28,728,280,9.8
2017-03-23T14:30:00,0,0.28,728,280,12.3
2017-03-23T15:00:00,1,0.13,4395,270,10.3
2017-03-23T15:30:00,1,0.13,4395,260,8.2
2017-03-23T16:00:00,0,0.06,16952,290,10.3
2017-03-23T16:30:00,1,0.06,16952,260,11.8
2017-03-23T17:00:00,1,0.06,364,250,9.3
2017-03-23T17:30:00,0,0.06,364,280,12.3
2017-03-23T18:00:00,0,0.06,30775,270,8.7
2017-03-23T18:30:00,0,0.06,30775,260,12.3
2017-03-23T19:00:00,1,0.09,790,300,8.7
2017-03-23T19:30:00,0,0.09,790,300,6.2
2017-03-23T20:00:00,0,0.01,12789,250,5.1
2017-03-23T20:30:00,0,0.01,12789,230,3.6
2017-03-23T21:00:00,1,0.0,37248,220,6.2
2017-03-23T21:30:00,1,0.0,37248,230,7.2
2017-03-23T22:00:00,1,0.04,45633,220,6.2
2017-03-23T22:30:00,1,0.04,45633,240,7.2
2017-03-23T23:00:00,0,0.0,50000,230,6.7
2017-03-23T23:30:00,0,0.0,50000,230,7.7
2017-03-24T00:00:00,1,0.09,50000,240,6.7
2017-03-24T00:30:00,0,0.09,50000,230,6.2
2017-03-24T01:00:00,0,0.0,46914,210,4.1
2017-03-24T01:30:00,0,0.0,46914,220,5.1
2017-03-24T03:00:00,0,0.0,50000,90,2.1
2017-03-24T04:00:00,-1,0.0,50000,90,3.1
2017-03-24T04:30:00,-1,0.0,50000,0,2.1
2017-03-24T05:00:00,-1,0.0,50000,70,2.1
2017-03-24T05:30:00,-1,0.0,50000,0,1.5
2017-03-24T06:00:00,-1,0.46,1119,0,2.1
2017-03-24T06:30:00,-1,0.46,1119,100,3.1
2017-03-24T07:00:00,-1,1.07,2619,100,3.1
2017-03-24T07:30:00,-1,1.07,2619,100,2.6
2017-03-24T08:00:00,0,0.12,42220,110,2.1
2017-03-24T08:30:00,1,0.12,42220,0,1.5
2017-03-24T09:00:00,1,0.0,50000,0,1.5
2017-03-24T09:30:00,2,0.0,50000,0,1.0
2017-03-24T10:00:00,3,0.0,50000,90,1.5
2017-03-24T10:30:00,3,0.0,50000,90,2.1
2017-03-24T11:00:00,3,0.05,24969,170,3.1
2017-03-24T11:30:00,3,0.05,24969,170,2.6
2017-03-24T12:00:00,3,0.41,9843,170,4.1
2017-03-24T12:30:00,3,0.41,9843,160,3.1
2017-03-24T13:00:00,3,0.49,5585,170,2.1
2017-03-24T13:30:00,3,0.49,5585,160,2.6
2017-03-24T14:00:00,3,0.72,10873,160,2.6
2017-03-24T14:30:00,3,0.72,10873,150,2.1
2017-03-24T15:00:00,3,0.18,10264,0,1.0
2017-03-24T15:30:00,3,0.18,10264,0,1.0
2017-03-24T16:00:00,3,0.05,42075,0,0.0
2017-03-24T16:30:00,3,0.05,42075,240,1.5
2017-03-24T17:00:00,4,0.18,50000,250,6.2
